,Title,Company Name,Location,Work Type,Description
159,Software Engineer - Margin Technology - Associate,"
                  Goldman Sachs
                ","
                Singapore, Singapore
              ",On-site,"  What We Do    Job Description  At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by connecting people and capital with ideas. Solve the most challenging and pressing engineering problems for our clients. Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine learning alongside financial engineering to continuously turn data into action. Create new businesses, transform finance, and explore a world of opportunity at the speed of markets .  Engineering, which is comprised of our Technology Division and global strategists groups, is at the critical center of our business, and our dynamic environment requires innovative strategic thinking and immediate, real solutions. Want to push the limit of digital possibilities? Start here.   The Operations Division is the engine room that powers Goldman Sachs, and Operations Technology is driving their industrialization through automation, digitization and orchestration. Margin, Collateral and Valuations Engineering’s goal is to partner with the Business, Credit and Operations groups to provide scalable, timely, consistent, cost effective margin processing, client valuations and portfolio reconciliations across all clients, businesses and products globally. Our platform spans computations, orchestrations of dependencies, post calculations workflow to manage margin calls, settlements, reporting and reconciling with clients on their portfolios and external regulatory reporting.   Your impact will be to develop and extend our service oriented platform to provide flexible margin capabilities to Goldman’s clients at rapid pace, automate for operational scale, and reuse perspective. You will be joining a global team of technologists that are continually innovating to deliver solutions for our clients and impact the firm’s bottom line. This role will provide a unique opportunity to develop your technical skills and absorb our business, products from a domain perspective. Learning, teamwork, partnering with stakeholders, product ownership, working with very large data, designs, technical expertise and user experience are all aspects where you could make an impact or further develop your skills Our technology stack consists of Java, AngularJS, React, BPMNs, RESTful web services, Elastic Search, Graph and DB2 database, Slang (proprietary scripting language), industry tools integration API’s. A willingness to learn new languages, technologies and the business will be the key to your success in this role.    Who We Look For    Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more. We look for creative collaborators who evolve, adapt to change and thrive in a fast-paced global environment.    How You Will Fulfill Your Potential    A wide variety of projects are active and we have a long pipeline of proposed business solutions Participate in the design, development, testing and documentation of our margin platform Evolve the margin platform to meet business, client, regulatory, operational, technical needs Participate in the entire SDLC from definition of requirements through deployment and support Gain technical expertise and practical experience of managing mission critical platforms from technical experts within and outside the team Work closely with Business , Operations users and other developers globally Excellent opportunity to gain strong domain knowledge on aspects of the firms’ margin processing function across any type of trade executed by our clients On a rotation basis, involve in addressing questions, isolating and fixing problems as part of daily processing of the margin infrastructure    Skills And Experience We Are Looking For    Bachelor’s degree in Computer Science (or equivalent work experience) Minimum of 2 years of professional development experience Demonstrable core Java (JDK 8 and above) development experience (solid understanding of Core Java concepts and design patterns) Object oriented design/development RESTful web services RDBMS experience (DB2 preferred, write/analyse complex queries with multi-table joins and aggregate functions) Strong technical, analytical and communication skills; must be a self-starter    Preferred Qualifications    Knowledge of financial markets UNIX environment working experience UI skills a plus (HTML5/JavaScript/AngularJS/React) Graph database experience Big data technology stack    About Goldman Sachs    At Goldman Sachs, we commit our people, capital and ideas to help our clients, shareholders and the communities we serve to grow. Founded in 1869, we are a leading global investment banking, securities and investment management firm. Headquartered in New York, we maintain offices around the world.   We believe who you are makes you better at what you do. We're committed to fostering and advancing diversity and inclusion in our own workplace and beyond by ensuring every individual within our firm has a number of opportunities to grow professionally and personally, from our training and development opportunities and firmwide networks to benefits, wellness and personal finance offerings and mindfulness programs. Learn more about our culture, benefits, and people at GS.com/careers.   We’re committed to finding reasonable accommodations for candidates with special needs or disabilities during our recruiting process. Learn more: https://www.goldmansachs.com/careers/footer/disability-statement.html   © The Goldman Sachs Group, Inc., 2021. All rights reserved.   Goldman Sachs is an equal employment/affirmative action employer Female/Minority/Disability/Veteran/Sexual Orientation/Gender Identity "
160,.Net Developer,"
                  DXC Technology
                ","
                Singapore, Singapore
              ",On-site,"  Job Description    Job Description :   Develop new or maintain existing programs based on specifications Participate in the design of new or changing programs Participate in problem solving and troubleshooting for the assigned applications, functional areas or projects Work with the team to ensure the quality of the assigned applications, functional areas or projects Respond quickly and effectively to production issues and taking responsibility for seeing those issues through resolution Report to technical lead and project manager    Requirements    Must be a Singaporean citizen or SPR due to G50 security clearance requirements by the client. Degree in Computer Science, Computer Engineering, Software Engineering, or related discipline. 0 - 1 years of technical expertise in .Net Framework/ASP .Net programming. (fresh graduates are welcome!) Experience of following technologies essential: .NET Framework, ASP.NET MVC, HTML5, CSS Experience in WCF, REST API, .NET Web API Experience in JQuery, Angular JS and other frontend framework like React, Bootstrap (Optional) Experience in MS SQL Knowledge in software design, object-oriented design and implementation techniques and n-tier application design; thorough understanding of design patterns and their application in software development. Good analytical and communication skills, ability to work independently and in a workgroup;   "
161,Software Engineer,"
                  PEOPLE PROFILERS
                ","
                Singapore, Singapore
              ",On-site,"  Responsibilities    Software design and development for advanced semiconductor equipment. Software requirement analysis, design specifications, implementation and unit testing. Diagnose and analyze software defect, formulate effective resolution. New platform, infrastructure and architecture development and continuous improvement. Collaborate closely with cross engineering functions and multi geographical sites team to achieve system level performance meeting product requirement specification.    Requirements    Master/Bachelor in Software/Computer/Electrical Engineering or Computer Science. Software project development experiences (academic or industry) Hands on competency in programming, proficiency in C++ will be added advantage. Sound knowledge in Object Oriented Design, Real Time Computing and Database Strong analytical and problem solving skill. Positive attitude, effective communication and excellent team player   All Successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits.   Please email your resume in a detailed MS Word format to joyce@peopleprofilers.comstating   Current Drawn Expecting Salary Date Available Reason to Leave each job:   We regret that only shortlisted candidates will be notified   Joyce Koh Ai Leng   People Profilers Pte Ltd,   50 Raffles Place, #19-12 Singapore Land Tower Singapore 048623   Tel: 6950 9737   www.peopleprofilers.com   EA License Number: 02C4944   EA Personnel Reg nos R1110618 "
162,"Software Engineer, Software Engineering","
                  NCS Group
                ","
                Singapore, Singapore
              ",On-site," We have a great opportunity for a talented and self-motivated Software Engineer (Java)  to join our Business Application Service at NCS. At NCS, we seek to nurture talents in creating and developing innovative solutions. If you are passionate about new technologies and new ideas, NCS could be a place for you!   The Software Engineer is responsible to gather, analyses and formalize user’s business requirements and processes, evaluate on feasibility of implementation and manage scope of project.   Project Delivery   Analyse process/program specifications &amp; translate specifications to program codes, conforming to program guidelines and programming best practices Make changes to configurable items, which include hardware, software, documentation, etc. It covers configuration management planning, configuration identification, configuration controls &amp; audits Develop unit test package, execute tests &amp; document test results to ensure the quality of the program Assist in the integration testing, system testing, User Acceptance Test ( UAT) &amp; implementation activities to fix the reported problems/bugs of the system to ensure the smooth execution of programs in the production environment Investigate all reported problems/errors &amp; initiate amendments &amp; testing so that the system can operate correctly &amp; efficiently Prepare &amp; maintain up-to-date system documentation. Analyse functional requirements to translate into application design using established design methodologies and guidelines Ensure codes comply with NCS security guidelines    Team Work   Work with team lead to ensure design and programme codes conform to architecture and design standards, and that design satisfies functional and system requirements Participate in requirements gathering; work with Business Analysts in reviewing and refining functional specifications Participate in peer reviews to improve project quality    The ideal candidate should be / have   Typically 2 years’ experience with substantial project work in software development Diploma or Degree in Computer Science, Information Technology, Management of Information Systems or equivalent Possess initiative and disposition with a strong commitment and orientation towards results and high quality standards Strong problem solving skills and ability to think out of the box Team player with strong communication and interpersonal skills Self-motivator with a positive attitude and with high energy Customer focused Proficient in written and spoken English Able to travel as required  "
163,Software Engineer: Machine Learning (PhD Required),"
                  Shopee
                ","
                Singapore, Singapore
              ",On-site," Here at Shopee engineer team, we do research to tackle real world e-commerce challenges. Our research engineer is not cloistered in a single lab but embedded across different engineering departments, working on large-scale systems and building impactful products. We innovate, test, and deploy promising ideas quickly and broadly. Our research engineer works on real-world problems including machine learning, data mining, natural language processing, behaviour modelling and much more. We are looking for talented research engineers who are interested in the fields of Deep Learning, Reinforcement Learning, Natural Language Processing and Machine Intelligence to join our team.   Job Description:   Participate in cutting-edge research in machine intelligence and machine learning applications Formulate industrial problems into research questions Perform research to innovate solutions for the following fields: Deep Learning, Reinforcement Learning, Natural Language Processing, Recommendation System, etc Implement libraries to support high-performance, high-availability, scalable services    Requirements:   PhD in Computer Science or related fields Passion for research and ability to conduct independent research Intellectual curiosity and ability to handle ambiguity Ability to rapidly learn new concepts and contexts Hands-on experience in at least one of the programming languages: Go, Python, C++    Skills below are optional but preferable:   Hands-on experience in distributed data platforms and processing frameworks such as Hadoop, Spark, Map-Reduce Hands-on experience in Linux development environments and Shell Scripting  "
164,Front-end Developer,"
                  Websparks Pte Ltd
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
165,Front End Developer,"
                  Dynamic Human Capital 
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
166,"Software Engineer, Backend - Early Career","
                  Carousell Group
                ","
                Singapore, Singapore
              ",On-site," Carousell is the leading classifieds group in Greater Southeast Asia on a mission to inspire the world to start buying and selling, and to make secondhand the first choice. Founded in August 2012 in Singapore, the group has a leading presence in eight markets under the brands Carousell, Mudah.my, Cho Tot, OneKyat, Ox Street and Refash, serving tens of millions of monthly active users. We have three technology development centers in Singapore, Taiwan, and India, as well as offices in Hong Kong, Malaysia, Philippines, Indonesia, Myanmar, and Vietnam. Carousell is backed by leading investors, including Telenor Group, Rakuten Ventures, Naver, STIC Investments and Sequoia Capital India.   As a team of passionate individuals working together to solve meaningful problems, there is so much more for you to discover in a career with Carousell. Our culture is made up of hiring, developing, and promoting people who embody our values of solving problems for our users; having a mission-first mindset; being relentlessly resourceful; caring deeply; and staying humble to constantly improve. Together as an Organisation, we make magic happen.   From day one, you’ll start doing meaningful work alongside your peers – building systems that matter. As a team of passionate individuals working together to solve meaningful problems, there is so much more for you to discover in a career with Carousell - you will have an opportunity not only to learn from the top engineers, but also to lead projects early in your career.   You will:   Work closely with other engineers, product managers, designers and data scientists to build features and run experiments. Write clean, testable code. Work with the infrastructure team to deploy, scale and optimize the performance of your solutions. Participate in code reviews to maintain and contribute to a high-quality code culture. Learn to design and implement scalable solutions starting from broadly defined problems and first principles. Brainstorm with your team to understand the requirements and participate in the design discussion. Try different engineering domains you are interested in (Backend, Web, iOS, Android or Testing)    You have:   User obsession and empathy. Drive and resourcefulness to persevere and overcome obstacles achieving challenging goals. Focus on impact and results. You work on the right things and get them done. High integrity and ability to positively collaborate with others. Ability to effectively articulate technical challenges and solutions. Logical thinking Degree in Computer Science, Software engineering or other equivalent degrees/experience.    By clicking on Submit,  you are accepting to our PDPA policies. In case you are interested to know more, read about our Candidates Personal Data Privacy Statement [https://support.carousell.com/hc/en-us/articles/4410378144537-Candidates-Personal-Data-Privacy-Statement]. "
167,Machine Learning Engineer,"
                  Robert Walters
                ","
                Singapore, Singapore
              ",On-site," An exciting Machine Learning Engineer job opportunity has become available at a leading technology software company with a strong presence in APAC.   About the Machine Learning Engineer Role: This company is a leading technology software company with a strong presence across APAC. They are looking to hire a Machine Learning Engineer.   Key Responsibilities:     Designing and building machine learning and deep-learning solutions Deploying data solutions and pipelines to increase the efficiency of ML workflows Exploring and working on new platforms, technologies, and algorithms Maintaining automated pipelines and monitoring ML tools Working with data scientists and domain experts to design the ML workflow and deployment  To succeed as a Machine Learning Engineer, you will need to have around four years of experience.   Key Requirements:     Bachelor's degree in computer science or equivalent Experience in big data frameworks like Hive, Spark, and Hadoop Hands-on experience in Python, Pyspark, and Scala Experience in various ML libraries and packages Experience in scripting and automated testing Exposure to microservices and architecture Proven skills in setting up data and ML pipelines in production  This is an excellent opportunity to be part of a company with a strong footprint within the region.  If you are driven, determined, and want to take the next step in your career, this is the role for you. Excellent career progression opportunities await the right person in this exciting Machine Learning Engineer role.  Apply today or contact me at +65 6228 5350 to discuss this new opportunity. Alternatively, send your resume to sachet.sethi@robertwalters.com.sg.  Do note that we will only be in touch if your application is shortlisted.   Robert Walters (Singapore) Pte Ltd   ROC No.: 199706961E | EA Licence No.: 03C5451   EA Registration No.: R1439850 Sachet Sethi  "
168,[C#] Software Engineer,"
                  Experis Singapore
                ","
                Singapore, Singapore
              ",On-site,"  Nearest MRT: Haw Par Villa Salary will commensurate with relevant experience, plus AWS &amp; Variable bonus Training provided for entry level candidates    Job Scope    Incremental development of software modules Analyse customer issues and implement solutions within the existing machine application Investigate and implement engineering change requests Testing of new releases by unit testing, simulating processes and on actual equipment Work with version control tools and issue tracking tool for software release management Ensure fast response to customer issues Install &amp; (beta)test new software release @customer site within Asia region    Job Requirements    Min Degree in Automation/ Computer Science/ Mechatronics Engineering related With experience in automation/ equipment industries is a plus Proficiency in Microsoft .NET framework (C#, WCF, WPF) using Microsoft Visual Studio Knowledge of UML and state machines Experience with version control in Mercurial / GIT Experience with PLC language ST (IEC 6-1131) Shortlisted candidates will be informed.   Interested applicants please send in your updated resume to jeffrey.koh@experis.com.sg with the subject ""Software Engineer C#""   Jeffrey Koh Kok Ann   Registration No.: R1770345   EA License No.: 02C3423 "
169,Full Stack Developer (React/Nodejs) - Permanent,"
                  Page Personnel
                ","
                Singapore, Singapore
              ",On-site,"  Well-established firm in the semiconductor industry|Attractive remuneration and benefits   About Our Client  Established firm from Japan, who is in semiconductor industry is looking to expand their team in Singapore for APAC region projects.    Job Description    Design and develop application for multiple clients in B2B and B2C setup Working with regional developers seating to ensure projects are delivered on-time Building reusable components and front-end libraries for future use Involved in all phases of software engineering, from concept, coding, testing, delivery and maintenance. Find ways to improve the application performance Build and maintain CI/CD Automation pipelines   The Successful Applicant   More than 2 years experience in software development Experienced in full-stack development with any of the following technologies: Angular, Node.JS, React.JS, Ruby, Python, Golang/Java Experience in DevOps automation concept, building CI/CD pipeline using Jenkins or other tools Experience in using bash commands and scripts to work on CentOS Servers Bachelor/Diploma in Computer Science or equivalent Comfortable to travel for 2-3 times a year to Japan (HQ) and other APAC region when needed.  What's on Offer  The successful incumbent will have attractive remuneration and benefits while in a company with good working culture.   Contact: Gwen LimJX  Quote job ref: JN-042022-5584222 Brand: PP  "
170,Software Engineer,"
                  Singtel
                ","
                Singapore, Singapore
              ",On-site," At Singtel, we believe in the strength of a vibrant, diverse and inclusive workforce where backgrounds, perspectives and life experiences of our people help us innovate and create strong connections with our customers. We strive to ensure all our people practices are non-discriminatory and provide a fair, performance-based work culture that is diverse, inclusive and collaborative.   Join us and experience what it’s like to be with an Employer of Choice*. Together, let’s create a brighter digital future for all. *Awarded at the HR Fest Awards 2020.    Responsibilities    Design, develop and maintain enterprise grade, highly scalable and high performing software solutions that meet both functional and technical requirements including security requirements. Design and develop microservices and APIs using various technologies (e.g. Java) Develop and automate the testing for the software solution including the unit testing, backend integration testing, frontend user interface testing and end to end testing. Works with the Quality Assurance (QA) teams and other internal teams to ensure assigned defects/enhancements are validated, documented and resolved appropriately. Works with the operation teams and other internal teams to facilitate root cause analysis of application issues. Familiar with best practices on coding, testing, code reviews, version control, continuous integration, continuous deployment and documentation. Gathering functional requirements and developing technical specifications &amp; project/test planning as well as participate in project meetings and discussion. Reviewing designs and code output from development team and results produced by QA teams. Continuously evaluate industry trends for opportunities to utilize new technologies and methodologies, and implement these into the solution stack as appropriate.    Requirements    At least 1 to 3 years of relevant experience in software development using agile or DevOps methodology At least 1 years of microservices development experience with technologies such as Java, Apache Camel, Spring Boot, etc. Experience in container technology such as Docker and Kubernetes. Experience in Linux and open sourced based development Experience in project utilizing DevOps and software automation with unit testing and functional testing Experience with databases such as MariaDB/PostgreSQL and MongoDB Experience in Restful APIs We are committed to a safe and healthy environment for our employees &amp; customers and will require all prospective employees to be fully vaccinated.   "
171,UI Developer (Extendable contract with year completion Bonus),"
                  Michael Page
                ","
                Singapore, Singapore
              ",On-site,"  Competitive Salary with year completion bonus |Good work culture    About Our Client  Our Client is a well known name in the Education domain . Their VISION is to be a leader  in innovative learning by integrating learning, industry and community. Their aim is provide more opportunities for polytechnic graduates to further their education with a MISSION  is to nurture and develop individuals  who build on their interests and talents, to innovate with industry, and impact society.   Job Description   Design and develop new POC web applications portals Facial Recognition photo processing, incident handling and reporting, conduct photo quality check and filtering Working with external vendors on enhancing, maintaining, and supporting existing Java-based applications Provide end-user supports for Facial Recognition related systems Any other ad-hoc tasks  The Successful Applicant   Degree in Computer Science or related field Minimum 3 years of hands-on experience with web application developing, debugging, UI design, database structures and statistical analyses Working experience with Java development in the Spring Framework, Apache Tomcat, JSON, SAML API Integration experience, such as using HTTP request/response, authentication concepts, and API tools such as Postman Must be able to work independently and willing to learn new technologies in a highly effective, creative environment Experience with CentOS, MySQL would be an advantage Proficient in Java, with a good knowledge of its ecosystems  What's on Offer   Creative and learning work environment Competitive salary Cutting edge technology  Contact: Shilpalekha Bhadoria  Quote job ref: JN-012022-4581575  "
172,Software Developer Agile JO-220530-285151,"
                  RGF Professional Recruitment
                ","
                Singapore, Singapore
              ",On-site,"  Our Client:  Our client is world-leading engineering and R&amp;D and digital manufacturing expertise, with broad industry knowledge and cutting-edge technologies in digital and software, their company supports the convergence of the physical and digital worlds. Combined with the capabilities of the rest of the Group, they help their clients to accelerate their journey towards Intelligent Industry. They have more than 52,000 engineer and scientist team members in over 30 countries across sectors including aeronautics, automotive, railways, communications, energy, life sciences, semiconductors, software &amp; internet, space &amp; defence, and consumer products. The Responsibilities:     Agile Developer (Web Technology) Practical experience or solid knowledge of Object-Oriented programming, and knowledge of functional programming is a plus Practical experience of developing web software product using TypeScript with Angular/React and GraphQL, and knowledge of Kotlin/Java and JUnit is a plus Knowledge of source control tools is required - git is preferred Well-versed in the full software development lifecycle (Agile practice) Ability to work in teams or independently, action-oriented, and possesses strong drive for results Focus, strong communication, and interpersonal skills   The Requirements:     Bachelor or Master's Degree in Computer Science or Information Technology or related qualification Strong understanding of object-oriented programming and systematic troubleshooting skills 2 or more years of relevant development experience Highly motivated and good team player   What's on Offer:     Competitive salary and benefit package Working for one of the globally acknowledged company within the industry. A truly established and global leader in the industry Available avenues to contributes positively for the organization to grow and being recognized for it  Disclaimer: The Company complies with the Tripartite Guidelines on Fair Employment Practices (TGFEP), including the prevailing guidelines on recruitment. All qualified applicants will be considered for the position regardless of their age, race, religion, nationality, marital status, or family responsibilities. A more detailed discussion of the TGFEP is available on the Tripartite Alliance for Fair and Progressive Employment Practices (TAFEP) website at https://www.tal.sg/tafep  "
173,Data Scientist,"
                  Page Personnel
                ","
                Singapore, Singapore
              ",On-site,"  Permanent Role|Growth &amp; Leadership Opportunities   About Our Client  Our client is a leading technology service firm with a reputable presence in Asia Pacific. The brand is known to provide differentiated and end-to-end technology services to government bodies and enterprises.    Job Description    Translate customer pain-points into problem statements, architect analytics solution, and engagingly present results and learning's to both technical and non-technical audiences. Develop and manage entire end-to-end life cycle of scoping of data inputs, data cleaning and pre-processing, feature engineering, building models, deploying to production and improving models by iterations Present statistically sound model validations to justify model selection and performance Build and deploy highly valuable, efficient, scalable advanced analytics models in production systems Design and develop sophisticated visualizations and dashboards to explain the actionable insights Contribute to the data architecture engineering decisions to support analytics. Work closely with project manager and technical leads to provide regular status reporting and support them to refine issues/problem statements and propose/evaluate relevant analytics solutions Work in interdisciplinary teams that combine technical, business and data science competencies that deliver work in waterfall or agile software development life cycle methodologies  The Successful Applicant   Post Graduate Degree (Masters or PhD) in Mathematics, Applied Statistics, Business Analytics or equivalent At least 3 years of experience in advanced analytics delivery Ability to communicate complex quantitative analysis in a concise and actionable manner Proficiency in manipulating and analysing complex, high-volume, high-dimensional data (structures/unstructured) from varying sources Strong knowledge in Feature Selection/Extraction on a variety of data types Strong competency in various machine learning techniques (supervised/ unsupervised learning) Expertise in Python/R, Apache Spark (or similar scripting language) coding capability to operationalize data analytics work-flows &amp; processes Experience in data visualisation tools and libraries such as Tableau, Qlik, Shiny Plotly, ggplot2, etc Experience in machine learning model management and deployment tools using containerization (Docker, Kubernetes)  What's on Offer  Working in a reputable organisation that ensures their staff are given growth and leadership opportunities.   Contact: Syairah Banu  Quote job ref: JN-112021-4523935 Brand: MP  "
174,Mobile Application Developer,"
                  beoble
                ","
                Singapore
              ",Remote," beoble is looking for a mobile developer to help the building of blockchain native social network module / app. We are looking for a developer who are willing to create new product and build team culture along with the other developers from global top institutions and startups.  The ideal candidate is a motivated, organized, and creative individual who is interested in cryptocurrency &amp; blockchain industry and welcomes the challenges of developing new products and systems. You will build the core products in Web 3.0 environment, identify technical solutions, and deploy Web 3.0 products while maintaining an extensive knowledge of cryptocurrency and Web 3.0 development.     Responsibilities   Implement beoble’s mobile app. Write App documentation for the users of beoble Collaborate with product designers, product managers, and other software developers to deliver compelling user-facing products Provide technical mentorship to peers Enable easier web development for peers Anything related to product design / management (Optional)     Qualifications   +2 years of experience in mobile development in React Native Strong understanding of state management, mobile experience, and cross-device compatibility Excellent written and verbal communication skills in English     ﻿Preferred Qualifications   Experience in frameworks like native Android, native iOS, Flutter, and Xamarin Strong interest in blockchain and cryptocurrency Clean architecture, clean coding Opensource project experience Any blockchain related dev experience including smart contracts, web3.js, IPFS, and other APIs     Expected Commencement Date   ASAP     Salary   Very competitive (top tier)  "
175,"Software Engineer, Software Engineering","
                  NCS Group
                ","
                Singapore, Singapore
              ",On-site," We have a great opportunity for a talented and self-motivated Software Engineer (Java)  to join our Application Team at NCS. At NCS, we seek to nurture talents in creating and developing innovative solutions. If you are passionate about new technologies and new ideas, NCS could be a place for you!    Role/ Responsibilities    Project Delivery   Provide operation and maintenance support for Java web application Analyse process/program specifications &amp; translate specifications to program codes, conforming to program guidelines and programming best practices Make changes to configurable items, which include hardware, software, documentation, etc. It covers configuration management planning, configuration identification, configuration controls &amp; audits Develop unit test package, execute tests &amp; document test results to ensure the quality of the program Assist in the integration testing, system testing, User Acceptance Test (UAT) &amp; implementation activities to fix the reported problems/bugs of the system to ensure the smooth execution of programs in the production environment Investigate all reported problems/errors &amp; initiate amendments &amp; testing so that the system can operate correctly &amp; efficiently. Prepare of SQL scripts for data retrieval and modification if necessary. Analyse interface files and perform necessary remediation actions if required Perform duties on customer site if required Prepare &amp; maintain up-to-date system documentation. Analyse functional requirements to translate into application design using established design methodologies and guidelines Ensure codes comply with NCS security guidelines    Teamwork   Work with team lead to ensure design and programme codes conform to architecture and design standards, and that design satisfies functional and system requirements Participate in requirements gathering; work with Business Analysts in reviewing and refining functional specifications Participate in peer reviews to improve project quality    The ideal candidate should be / have   Possess initiative and disposition with a strong commitment and orientation towards results and high-quality standards Strong problem-solving skills and ability to think out of the box Team player with strong communication and interpersonal skills Self-motivator with a positive attitude and with high energy Customer focused Proficient in written and spoken English Diploma / ITE / Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent Fresh graduates are welcomed Candidate with the following experience will have added advantage: 1-3 years of working experience in developing and delivering application software  Possess relevant system development / maintenance experience using JAVA-related technologies   "
176,"Engineer, Digital & Software Engineering","
                  Singtel
                ","
                Singapore, Singapore
              ",On-site," At Singtel, we believe in the strength of a vibrant, diverse and inclusive workforce where backgrounds, perspectives and life experiences of our people help us innovate and create strong connections with our customers. We strive to ensure all our people practices are non-discriminatory and provide a fair, performance-based work culture that is diverse, inclusive and collaborative.   Join us and experience what it’s like to be with an Employer of Choice*. Together, let’s create a brighter digital future for all. *Awarded at the HR Fest Awards 2020.   Singtel Networks, the most established telecommunications infrastructure provider in Singapore is transforming to enable the digital generation of tomorrow. We are introducing new capabilities in 5G, Cloud, Analytics, Digital Commerce, Software Engineering, Cyber Security to enhance our core competencies and deliver innovative and differentiated Mobile and Fixed services (Broadband, TV and Telephony) for our customers. We are committed to celebrating inclusion and diversity and is a strong believer to upskill and nurture all individuals. Come join us today as we build Singtel’s Networks of tomorrow, and Empower Every Generation to live, work and play in new ways!    Key Responsibilities Include    Design, develop and maintain software solutions that meet both functional and technical requirements including security requirements Gather functional requirements and developing technical specifications &amp; project/test planning as well as participate in project meetings and discussion Continuously evaluate industry trends for opportunities to utilize new technologies and methodologies, and implement these into the solution stack as appropriate. Familiar with Java, Microservice, Devops, Agile methodologies    Softskills / Personal Attributes    Possess growth mindset, willing to take ownership. Hands-on with ability to multi-task in a fast moving and rapidly changing environment. Able to collaborate in a team to maximise teamwork and be empowered to work independently. Willing to take ownership of assigned responsibilities and tasks. Possess growth mindset and take initiatives to learn and grow. We are committed to a safe and healthy environment for our employees &amp; customers and will require all prospective employees to be fully vaccinated.  "
177,Java Developer - Web Base Applications,"
                  SA Technologies Inc.
                ","
                Singapore, Singapore
              ",Remote," SA Technologies is leading Contingent staffing and IT consulting. We are Microsoft Gold Partner, Google Partner and Great Place to work certified.   The Role   You Will Be Responsible For    Writing well-designed, testable and efficient code. Gathering and evaluating user feedback. Working as a part of a dynamic team to deliver winning products. Providing code documentation and other inputs to technical documents. Supporting continuous improvement by investigating alternatives and new technologies and presenting these for architectural review. Troubleshooting and debugging to optimise performance.   Ideal Profile   Requirements    You possess a Degree/Diploma in Computer Science, Engineering or related field. You have at least 1 year experience, ideally within a Software Engineer role. You possess strong knowledge of .NET and C#. You are familiar with IOS OS and Android OS operating systems. Good knowledge of MySQL databases. You pay strong attention to detail and deliver work that is of a high standard You possess strong analytical skills and are comfortable dealing with numerical data You are a strong team player who can manage multiple stakeholders   What's on Offer?   Attractive salary &amp; benefits Great work environment Excellent career development opportunities  "
178,UI Developer - Contract,"
                  Page Personnel
                ","
                Singapore, Singapore
              ",On-site,"  Good technology exposure |Growth opportunity   About Our Client  Our client is a Singaporean multinational banking  and financial services corporation headquartered in a district of Singapore. It is one of the three so-called Singaporean megabanks. Its more than 150 branches can be found throughout the country. It is largest bank in Southeast Asia by assets and among the largest banks in Asia.    Job Description    Main responsibilities of this job will be:* Taking a lead role in building elegant, maintainable front end interfaces.   Collaborate with Business and develop next generation solutions for complex features. Ensuring features are covered with tests in support of our continuous integration environment Collaborate with Node and/or Java developers in designing solutions across the stack Collaborate with UX team to design and build responsive, data rich tools for our customers.   The Successful Applicant   Below Are The Requirements And Background Needed    4+ years of front-end design and development experience. Hands-on experience with various JavaScript frameworks (at least 2) - React (mandatory) and /Angular /Polymer Advanced skills with HTML5/CSS3 and Typescript. Should have ability to do design reviews/code reviews throughout the project life cycle.    Nice To Have    Experience in Springboot microservices. Knowledge in Investment banking and Forex trading    What's On Offer    There are mainly 3 great aspects on offer here:   Localised working hours Fast career progression Cutting edge technologies   Contact: Meenal Sharma  Quote job ref: JN-012022-4563673 Brand: MP  "
